part_id,ts_date,ts_time,room
2083,20180509,9:51:00,livingroom
2083,20180509,9:54:21,kitchen
2083,20180509,10:03:03,bedroom
2083,20180509,10:05:25,yard
2083,20180509,10:37:38,bedroom
2083,20180509,10:41:00,livingroom
2083,20180509,11:07:37,yard
2083,20180509,11:14:46,livingroom
2083,20180509,11:19:06,kitchen
2083,20180509,11:28:25,bedroom
2083,20180509,11:34:48,yard
2083,20180509,13:05:48,bedroom
2083,20180509,13:09:57,kitchen
2083,20180509,13:17:45,livingroom
2083,20180509,13:22:28,bedroom
2083,20180509,13:23:52,livingroom
2083,20180509,14:25:56,bathroom
2083,20180509,14:34:32,yard
2083,20180509,17:23:38,bedroom
2083,20180509,17:28:52,kitchen
2083,20180509,17:32:46,livingroom
2083,20180509,17:38:59,kitchen
2083,20180509,17:41:44,livingroom
2083,20180509,17:47:08,livingroom
2083,20180509,18:12:17,bedroom
2083,20180509,18:14:37,kitchen
2083,20180510,3:15:48,yard
2083,20180510,3:18:13,bedroom
2083,20180510,3:21:22,yard
2083,20180510,3:24:48,bedroom
2083,20180510,3:26:27,yard
2083,20180510,3:31:52,bedroom
2083,20180510,3:33:42,livingroom
2083,20180510,3:36:50,yard
2083,20180510,4:58:52,bedroom
2083,20180510,5:02:48,kitchen
2083,20180514,8:55:49,kitchen
2083,20180717,7:49:30,kitchen
2083,20180717,7:51:20,livingroom
2083,20180717,7:53:21,bedroom
2083,20180717,7:55:12,livingroom
2083,20180717,8:03:31,bathroom
2083,20180717,8:08:29,livingroom
2083,20180717,8:25:41,bedroom
2083,20180717,8:26:45,livingroom
2083,20180717,8:28:39,bathroom
2083,20180717,8:32:15,yard
2083,20180717,8:33:50,livingroom
2083,20180717,8:35:21,kitchen
2083,20180717,8:37:07,livingroom
2083,20180717,9:03:35,kitchen
2083,20180717,9:09:21,yard
2083,20180717,9:17:16,livingroom
2083,20180717,9:34:34,yard
2083,20180717,9:34:47,livingroom
2083,20180717,9:44:14,kitchen
2083,20180717,11:20:55,bathroom
2083,20180717,11:23:24,kitchen
2083,20180717,11:38:08,bathroom
2083,20180717,12:27:36,kitchen
2083,20180717,13:06:56,livingroom
2083,20180717,13:35:50,yard
2083,20180717,14:08:44,livingroom
2083,20180717,14:22:00,kitchen
2083,20180717,14:40:27,yard
2083,20180717,14:44:08,livingroom
2083,20180717,14:48:03,yard
2083,20180717,19:02:54,livingroom
2083,20180717,19:22:22,kitchen
2083,20180717,19:24:02,livingroom
2083,20180717,19:32:28,kitchen
2083,20180718,2:52:14,yard
2083,20180718,2:58:02,livingroom
2083,20180718,3:00:41,yard
2083,20180718,4:20:20,livingroom
2083,20180718,4:24:17,kitchen
2083,20180718,4:28:40,yard
2083,20180718,4:57:26,livingroom
2083,20180718,5:02:56,kitchen
2083,20180718,5:13:30,livingroom
2083,20180718,8:26:13,kitchen
2083,20180718,8:28:07,livingroom
2083,20180718,9:43:47,kitchen
2083,20180718,9:50:39,livingroom
2083,20180718,10:55:53,livingroom
2083,20180718,11:02:40,livingroom
2083,20180718,11:12:15,livingroom
2083,20180718,11:15:15,livingroom
2083,20180718,11:21:06,kitchen
2083,20180718,11:32:09,livingroom
2083,20180718,11:33:50,yard
2083,20180718,12:48:10,livingroom
2083,20180718,13:09:56,kitchen
2083,20180719,5:23:11,livingroom
2083,20180719,5:24:40,livingroom
2083,20180719,6:15:10,kitchen
2083,20180719,10:54:41,kitchen
2085,20171102,8:48:21,kitchen
2085,20171102,8:52:55,kitchen
2085,20171102,8:52:59,livingroom
2085,20171102,8:53:03,bathroom
2085,20171102,8:53:17,kitchen
2085,20171102,8:59:59,yard
2085,20171102,9:01:34,kitchen
2085,20171102,9:02:35,yard
2085,20171102,9:03:28,kitchen
2085,20171102,9:13:25,yard
2085,20171102,9:13:30,kitchen
2085,20171102,9:14:20,yard
2085,20171102,9:17:46,kitchen
2085,20171102,9:18:35,yard
2085,20171102,9:19:05,kitchen
2085,20171102,9:19:50,yard
2085,20171102,9:22:54,kitchen
2085,20171106,12:21:02,kitchen
2085,20171106,12:21:06,bathroom
2085,20171218,17:50:09,yard
2085,20180115,15:36:59,kitchen
2085,20180115,15:38:18,bathroom
2085,20180115,15:39:29,kitchen
2085,20180224,15:14:31,kitchen
2085,20180226,17:04:18,kitchen
2085,20180226,17:04:22,bedroom
2085,20180508,14:12:59,kitchen
2085,20180508,14:22:27,livingroom
2085,20180508,14:36:07,kitchen
2085,20180508,14:47:52,livingroom
2085,20180508,14:50:25,kitchen
2085,20180508,15:08:44,livingroom
2085,20180508,16:00:46,kitchen
2085,20180508,16:04:07,yard
2085,20180508,18:03:57,kitchen
2085,20180508,18:05:48,livingroom
2085,20180508,18:11:52,livingroom
2085,20180508,18:20:11,livingroom
2085,20180508,18:24:13,livingroom
2085,20180508,18:30:48,livingroom
2085,20180508,18:38:11,kitchen
2085,20180508,18:40:16,bedroom
2085,20180509,3:19:53,bathroom
2085,20180509,3:23:01,kitchen
2085,20180509,3:25:38,yard
2085,20180509,3:25:54,kitchen
2085,20180509,3:53:31,yard
2085,20180509,4:50:23,kitchen
2085,20180509,5:09:06,yard
2085,20180509,9:36:37,kitchen
2085,20180509,9:39:04,yard
2085,20180509,10:51:11,kitchen
2085,20180509,10:52:32,livingroom
2085,20180509,10:57:28,livingroom
2085,20180509,11:01:07,livingroom
2085,20180509,11:17:18,livingroom
2085,20180509,11:21:18,livingroom
2085,20180509,11:25:53,livingroom
2085,20180509,11:34:04,livingroom
2085,20180509,12:02:40,livingroom
2085,20180509,12:46:06,bathroom
2085,20180509,12:50:08,livingroom
2085,20180509,12:58:47,livingroom
2085,20180509,13:05:46,bedroom
2085,20180509,13:08:14,livingroom
2085,20180509,13:27:46,bedroom
2085,20180509,13:31:52,livingroom
2085,20180509,14:46:06,kitchen
2085,20180509,14:54:27,yard
2085,20180509,15:00:11,kitchen
2085,20180509,15:10:57,yard
2085,20180509,15:15:39,kitchen
2085,20180509,15:25:52,yard
2085,20180509,15:26:08,kitchen
2085,20180509,15:32:18,livingroom
2085,20180509,15:42:24,kitchen
2085,20180509,15:44:34,livingroom
2085,20180509,16:53:05,bedroom
2085,20180509,16:54:33,livingroom
2085,20180509,17:09:34,kitchen
2085,20180509,17:14:29,livingroom
2085,20180509,17:19:01,kitchen
2085,20180509,17:23:59,livingroom
2085,20180509,17:26:11,bathroom
2085,20180509,17:29:01,livingroom
2085,20180509,17:51:04,bedroom
2085,20180510,14:28:02,kitchen
2085,20180510,15:01:32,livingroom
2085,20180510,15:04:00,kitchen
2085,20180510,15:10:05,bathroom
2085,20180510,15:11:41,kitchen
2085,20180510,15:38:08,yard
2085,20180510,15:39:12,kitchen
2085,20180510,15:44:14,livingroom
2085,20180510,15:47:07,livingroom
2085,20180510,15:51:49,bedroom
2085,20180510,16:25:22,livingroom
2085,20180510,16:50:31,livingroom
2085,20180510,17:21:08,livingroom
2085,20180510,17:22:12,livingroom
2085,20180510,17:32:19,kitchen
2085,20180510,17:41:21,livingroom
2085,20180510,17:47:11,kitchen
2085,20180510,18:13:18,livingroom
2085,20180510,18:26:37,kitchen
2085,20180510,18:43:48,bedroom
2085,20180511,7:55:17,yard
2085,20180511,7:58:06,bedroom
2085,20180511,8:03:06,kitchen
2085,20180511,8:04:22,yard
2085,20180511,8:05:18,kitchen
2085,20180511,8:15:28,livingroom
2085,20180511,8:17:05,kitchen
2085,20180511,8:23:03,yard
2085,20180511,8:24:24,kitchen
2085,20180511,8:26:06,yard
2085,20180511,8:27:02,kitchen
2085,20180511,8:33:24,yard
2085,20180511,8:33:29,kitchen
2085,20180511,8:44:19,yard
2085,20180511,8:50:02,kitchen
2085,20180511,9:32:02,yard
2085,20180511,10:29:54,kitchen
2085,20180511,10:46:45,livingroom
2085,20180511,10:59:16,livingroom
2085,20180511,11:01:05,livingroom
2085,20180511,11:06:36,kitchen
2085,20180511,11:17:02,yard
2085,20180511,11:17:34,kitchen
2085,20180511,11:23:40,livingroom
2085,20180511,12:32:18,bedroom
2085,20180511,12:34:03,yard
2085,20180511,13:35:06,bedroom
2085,20180511,13:37:07,kitchen
2085,20180511,13:38:19,livingroom
2085,20180511,13:42:37,yard
2085,20180511,13:46:13,kitchen
2085,20180511,13:51:05,bedroom
2085,20180511,13:58:01,kitchen
2085,20180511,14:12:30,livingroom
2085,20180511,14:14:33,kitchen
2085,20180511,14:47:01,bedroom
2085,20180511,14:51:18,livingroom
2085,20180511,14:58:33,bedroom
2085,20180511,15:01:47,livingroom
2085,20180511,15:09:10,kitchen
2085,20180511,15:44:51,bedroom
2085,20180511,15:46:34,livingroom
2085,20180511,15:50:08,bathroom
2085,20180511,15:55:17,yard
2085,20180511,16:01:43,kitchen
2085,20180511,16:04:52,livingroom
2085,20180511,16:10:54,kitchen
2085,20180511,16:12:32,livingroom
2085,20180511,16:14:56,livingroom
2085,20180511,16:17:50,kitchen
2085,20180511,16:23:34,livingroom
2085,20180511,16:26:01,kitchen
2085,20180511,16:27:29,livingroom
2085,20180511,16:33:47,kitchen
2085,20180511,16:35:33,livingroom
2085,20180511,16:41:36,kitchen
2085,20180511,17:02:08,livingroom
2085,20180511,17:14:24,kitchen
2085,20180511,17:21:33,bedroom
2085,20180512,1:41:19,yard
2085,20180723,14:56:00,kitchen
2086,20171024,9:15:42,kitchen
2086,20171024,9:38:12,livingroom
2086,20171024,9:47:15,kitchen
2086,20171024,9:59:01,bathroom
2086,20171024,9:59:06,bedroom
2086,20171024,9:59:29,bathroom
2086,20171024,9:59:32,bedroom
2086,20171024,10:06:27,bathroom
2086,20171024,10:06:30,bedroom
2086,20171024,10:06:45,bathroom
2086,20171024,10:06:46,bedroom
2086,20171024,10:06:56,bathroom
2086,20171024,10:07:04,bedroom
2086,20171024,10:08:17,bathroom
2086,20171024,10:08:18,bedroom
2086,20171024,10:08:27,bathroom
2086,20171024,10:08:31,bedroom
2086,20171024,10:08:57,bathroom
2086,20171024,10:08:58,bedroom
2086,20171024,10:09:04,bathroom
2086,20171024,10:09:06,bedroom
2086,20171024,10:09:41,bathroom
2086,20171024,10:09:45,bedroom
2086,20171024,10:10:08,bathroom
2086,20171024,10:10:09,bedroom
2086,20171024,10:10:25,bathroom
2086,20171024,10:10:32,bedroom
2086,20171024,10:10:37,bathroom
2086,20171024,10:10:39,bedroom
2086,20171024,10:11:20,bathroom
2086,20171024,10:11:26,bedroom
2086,20171024,10:11:42,bathroom
2086,20171024,10:11:44,bedroom
2086,20171024,10:11:52,bathroom
2086,20171024,10:11:54,bedroom
2086,20171024,10:12:15,bathroom
2086,20171024,10:12:17,bedroom
2086,20171024,10:12:34,bathroom
2086,20171024,10:12:37,bedroom
2086,20171024,10:12:49,bathroom
2086,20171024,10:12:51,bedroom
2086,20171024,10:12:58,bathroom
2086,20171024,10:13:06,bedroom
2086,20171024,10:13:08,bathroom
2086,20171024,10:13:09,bedroom
2086,20171024,10:13:19,bathroom
2086,20171024,10:13:22,bedroom
2086,20171024,10:13:24,bathroom
2086,20171024,10:13:28,bedroom
2086,20171024,10:13:42,bathroom
2086,20171024,10:13:44,bedroom
2086,20171024,10:13:58,bathroom
2086,20171024,10:14:02,bedroom
2086,20171024,10:14:18,bathroom
2086,20171024,10:14:21,bedroom
2086,20171024,10:14:43,bathroom
2086,20171024,10:14:45,bedroom
2086,20171024,10:15:01,bathroom
2086,20171024,10:15:03,bedroom
2086,20171024,10:15:07,bathroom
2086,20171024,10:15:14,bedroom
2086,20171024,10:15:26,bathroom
2086,20171024,10:15:29,bedroom
2086,20171024,10:15:37,bathroom
2086,20171024,10:15:40,bedroom
2086,20171024,10:15:42,bathroom
2086,20171024,10:15:45,bedroom
2086,20171024,10:16:18,bathroom
2086,20171024,10:16:25,bedroom
2086,20171024,10:16:31,bathroom
2086,20171024,10:16:38,bedroom
2086,20171024,10:16:44,bathroom
2086,20171024,10:16:52,bedroom
2086,20171024,10:17:14,bathroom
2086,20171024,10:17:19,bedroom
2086,20171024,10:17:42,bathroom
2086,20171024,10:17:44,bedroom
2086,20171024,10:17:53,bathroom
2086,20171024,10:17:55,bedroom
2086,20171024,10:17:59,bathroom
2086,20171024,10:18:04,bedroom
2086,20171024,10:18:16,bathroom
2086,20171024,10:18:19,bedroom
2086,20171024,10:18:31,bathroom
2086,20171024,10:18:35,bedroom
2086,20171024,10:18:37,bathroom
2086,20171024,10:18:38,bedroom
2086,20171024,10:18:43,bathroom
2086,20171024,10:18:47,bedroom
2086,20171024,10:18:50,bathroom
2086,20171024,10:18:55,bedroom
2086,20171024,10:18:59,bathroom
2086,20171024,10:19:07,bedroom
2086,20171024,10:19:25,bathroom
2086,20171024,10:19:29,bedroom
2086,20171024,10:19:33,bathroom
2086,20171024,10:19:42,bedroom
2086,20171024,10:19:50,bathroom
2086,20171024,10:19:51,bedroom
2086,20171024,10:20:02,bathroom
2086,20171024,10:20:06,bedroom
2086,20171024,10:20:09,bathroom
2086,20171024,10:20:12,bedroom
2086,20171024,10:20:25,bathroom
2086,20171024,10:20:29,bedroom
2086,20171024,10:20:38,bathroom
2086,20171024,10:20:40,bedroom
2086,20171024,10:20:44,bathroom
2086,20171024,10:20:45,bedroom
2086,20171024,10:20:48,bathroom
2086,20171024,10:21:02,bedroom
2086,20171024,10:21:04,bathroom
2086,20171024,10:21:07,bedroom
2086,20171024,10:21:09,bathroom
2086,20171024,10:21:14,bedroom
2086,20171024,10:21:36,bathroom
2086,20171024,10:21:38,bedroom
2086,20171024,10:21:47,bathroom
2086,20171024,10:21:49,bedroom
2086,20171024,10:21:54,bathroom
2086,20171024,10:21:56,bedroom
2086,20171024,10:22:01,bathroom
2086,20171024,10:22:02,bedroom
2086,20171024,10:22:07,bathroom
2086,20171024,10:22:09,bedroom
2086,20171024,10:22:21,bathroom
2086,20171024,10:22:27,bedroom
2086,20171024,10:22:30,bathroom
2086,20171024,10:22:36,bedroom
2086,20171024,10:22:55,bathroom
2086,20171024,10:23:00,bedroom
2086,20171024,10:23:16,bathroom
2086,20171024,10:23:23,bedroom
2086,20171024,10:23:26,bathroom
2086,20171024,10:23:30,bedroom
2086,20171024,10:23:34,bathroom
2086,20171024,10:23:35,bedroom
2086,20171024,10:23:38,bathroom
2086,20171024,10:23:42,bedroom
2086,20171024,10:23:45,bathroom
2086,20171024,10:23:48,bedroom
2086,20171024,10:23:51,bathroom
2086,20171024,10:23:54,bedroom
2086,20171024,10:23:57,bathroom
2086,20171024,10:23:59,bedroom
2086,20171024,10:24:09,bathroom
2086,20171024,10:24:11,bedroom
2086,20171024,10:24:30,bathroom
2086,20171024,10:24:33,bedroom
2086,20171024,10:24:36,bathroom
2086,20171024,10:24:41,bedroom
2086,20171024,10:24:45,bathroom
2086,20171024,10:24:47,bedroom
2086,20171024,10:24:48,bathroom
2086,20171024,10:24:49,bedroom
2086,20171024,10:24:50,bathroom
2086,20171024,10:24:55,bedroom
2086,20171024,10:24:56,bathroom
2086,20171024,10:24:59,bedroom
2086,20171024,10:25:04,bathroom
2086,20171024,10:25:06,bedroom
2086,20171024,10:25:22,bathroom
2086,20171024,10:25:25,bedroom
2086,20171024,10:25:28,bathroom
2086,20171024,10:25:29,bedroom
2086,20171024,10:25:33,bathroom
2086,20171024,10:25:36,bedroom
2086,20171024,10:25:51,bathroom
2086,20171024,10:25:53,bedroom
2086,20171024,10:25:56,bathroom
2086,20171024,10:26:01,bedroom
2086,20171024,10:26:04,bathroom
2086,20171024,10:26:09,bedroom
2086,20171024,10:27:43,bathroom
2086,20171024,10:27:44,bedroom
2086,20171024,10:27:51,bathroom
2086,20171024,10:27:53,bedroom
2086,20171024,10:28:03,bathroom
2086,20171024,10:28:19,bedroom
2086,20171024,10:28:20,bathroom
2086,20171024,10:28:29,bedroom
2086,20171024,10:28:30,bathroom
2086,20171024,10:28:49,bedroom
2086,20171024,10:28:52,bathroom
2086,20171024,10:29:00,bedroom
2086,20171024,10:29:03,bathroom
2086,20171024,10:29:29,bedroom
2086,20171024,10:29:31,bathroom
2086,20171024,10:29:51,bedroom
2086,20171024,10:29:55,bathroom
2086,20171024,10:30:03,bedroom
2086,20171024,10:30:06,bathroom
2086,20171024,10:30:17,bedroom
2086,20171024,10:30:18,bathroom
2086,20171024,10:30:22,bedroom
2086,20171024,10:30:24,bathroom
2086,20171024,10:30:44,bedroom
2086,20171024,10:30:46,bathroom
2086,20171024,10:31:01,bedroom
2086,20171024,10:31:05,bathroom
2086,20171024,10:31:14,bedroom
2086,20171024,10:31:18,bathroom
2086,20171024,10:31:23,bedroom
2086,20171024,10:31:28,bathroom
2086,20171024,10:31:30,bedroom
2086,20171024,10:31:33,bathroom
2086,20171024,10:31:52,bedroom
2086,20171024,10:31:58,bathroom
2086,20171024,10:32:35,bedroom
2086,20171024,10:32:36,bathroom
2086,20171024,10:32:43,bedroom
2086,20171024,10:32:46,bathroom
2086,20171024,10:32:55,bedroom
2086,20171024,10:32:56,bathroom
2086,20171024,10:33:45,bedroom
2086,20171024,10:33:47,bathroom
2086,20171024,10:34:00,bedroom
2086,20171024,10:34:02,bathroom
2086,20171024,10:34:54,bedroom
2086,20171024,10:34:57,bathroom
2086,20171024,10:35:03,bedroom
2086,20171024,10:35:06,bathroom
2086,20171024,10:36:04,bedroom
2086,20171024,10:36:05,bathroom
2086,20171024,10:36:07,bedroom
2086,20171024,10:36:09,bathroom
2086,20171024,10:36:49,bedroom
2086,20171024,10:36:50,bathroom
2086,20171024,10:37:07,bedroom
2086,20171024,10:37:11,bathroom
2086,20171024,10:37:40,bedroom
2086,20171024,10:37:44,bathroom
2086,20171024,10:37:53,bedroom
2086,20171024,10:37:59,bathroom
2086,20171024,10:38:16,bedroom
2086,20171024,10:38:21,bathroom
2086,20171024,10:38:36,bedroom
2086,20171024,10:38:39,bathroom
2086,20171024,10:38:51,bedroom
2086,20171024,10:38:53,bathroom
2086,20171024,10:39:00,bedroom
2086,20171024,10:39:01,bathroom
2086,20171027,7:06:03,livingroom
2086,20171027,7:06:21,bedroom
2086,20171027,7:06:32,livingroom
2086,20171027,7:06:40,bedroom
2086,20171027,7:07:14,livingroom
2086,20171027,7:07:17,bedroom
2086,20171027,7:07:18,livingroom
2086,20171027,7:08:17,bedroom
2086,20171027,7:08:28,livingroom
2086,20171027,7:08:34,bedroom
2086,20171027,7:09:01,livingroom
2086,20171027,7:09:09,bedroom
2086,20171027,7:11:51,livingroom
2086,20171027,7:11:54,bedroom
2086,20171027,7:12:32,livingroom
2086,20171027,7:12:36,bedroom
2086,20171027,7:17:31,livingroom
2086,20171027,7:17:34,bedroom
2086,20171027,7:17:38,livingroom
2086,20171027,7:17:51,bedroom
2086,20171027,7:19:25,livingroom
2086,20171027,7:19:26,bedroom
2086,20171027,9:32:32,livingroom
2086,20171027,9:32:38,bedroom
2086,20171215,16:19:31,kitchen
2086,20171215,16:19:32,bedroom
2086,20171215,16:19:34,kitchen
2086,20171215,16:24:13,livingroom
2086,20171215,16:24:19,livingroom
2086,20171215,22:15:54,kitchen
2086,20171215,22:15:55,bedroom
2086,20171215,22:15:57,kitchen
2086,20171216,5:28:04,livingroom
2086,20171216,5:28:08,kitchen
2086,20171216,16:17:37,yard
2086,20171216,16:18:29,kitchen
2086,20171216,16:18:56,bedroom
2086,20171216,16:19:03,livingroom
2086,20171216,22:47:39,bedroom
2086,20171216,22:47:41,kitchen
2086,20171216,22:47:44,livingroom
2086,20171216,22:48:25,kitchen
2086,20171216,22:48:27,livingroom
2086,20171216,22:50:59,kitchen
2086,20171216,22:51:00,livingroom
2086,20171216,22:53:47,kitchen
2086,20171216,22:53:53,livingroom
2086,20171216,22:56:21,kitchen
2086,20171216,22:56:23,livingroom
2086,20171216,22:57:00,kitchen
2086,20171216,22:57:03,livingroom
2086,20171216,23:00:39,kitchen
2086,20171216,23:00:42,livingroom
2086,20171216,23:02:44,kitchen
2086,20171216,23:02:45,livingroom
2086,20171216,23:03:08,kitchen
2086,20171216,23:03:11,livingroom
2086,20171216,23:03:25,kitchen
2086,20171216,23:03:28,livingroom
2086,20171216,23:05:21,kitchen
2086,20171216,23:05:23,livingroom
2086,20171216,23:07:11,kitchen
2086,20171216,23:07:13,livingroom
2086,20171216,23:12:45,kitchen
2086,20171216,23:12:47,livingroom
2086,20171216,23:15:12,kitchen
2086,20171216,23:15:16,livingroom
2086,20171216,23:20:42,kitchen
2086,20171216,23:20:43,livingroom
2086,20171216,23:24:32,kitchen
2086,20171216,23:24:35,livingroom
2086,20171216,23:25:58,kitchen
2086,20171216,23:25:59,livingroom
2086,20171216,23:27:56,kitchen
2086,20171216,23:27:58,livingroom
2086,20171216,23:28:05,kitchen
2086,20171216,23:28:09,livingroom
2086,20171216,23:33:33,kitchen
2086,20171216,23:33:36,livingroom
2086,20171216,23:34:53,kitchen
2086,20171216,23:34:56,livingroom
2086,20171216,23:35:39,kitchen
2086,20171216,23:35:44,livingroom
2086,20171216,23:37:12,kitchen
2086,20171216,23:37:14,livingroom
2086,20171216,23:38:56,kitchen
2086,20171216,23:39:01,livingroom
2086,20171216,23:39:10,kitchen
2086,20171216,23:39:13,livingroom
2086,20171216,23:39:41,kitchen
2086,20171216,23:39:44,livingroom
2086,20171216,23:40:28,kitchen
2086,20171216,23:40:31,livingroom
2086,20171216,23:40:59,kitchen
2086,20171216,23:41:01,livingroom
2086,20171216,23:42:48,kitchen
2086,20171216,23:42:51,livingroom
2086,20171216,23:43:00,kitchen
2086,20171216,23:43:03,livingroom
2086,20171216,23:43:09,kitchen
2086,20171216,23:43:12,livingroom
2086,20171216,23:45:26,kitchen
2086,20171216,23:45:30,livingroom
2086,20171216,23:46:33,kitchen
2086,20171216,23:46:37,livingroom
2086,20171216,23:49:20,kitchen
2086,20171216,23:49:27,livingroom
2086,20171216,23:50:29,kitchen
2086,20171216,23:50:33,livingroom
2086,20171216,23:52:28,kitchen
2086,20171216,23:52:32,livingroom
2086,20171216,23:53:16,kitchen
2086,20171216,23:53:18,livingroom
2086,20171216,23:55:55,kitchen
2086,20171216,23:56:00,livingroom
2086,20171216,23:56:58,kitchen
2086,20171216,23:57:00,livingroom
2086,20171216,23:57:13,kitchen
2086,20171216,23:57:18,livingroom
2086,20171216,23:59:28,kitchen
2086,20171216,23:59:31,livingroom
2086,20171217,0:02:06,kitchen
2086,20171217,0:02:08,livingroom
2086,20171217,0:09:49,kitchen
2086,20171217,0:09:51,livingroom
2086,20171217,1:03:09,kitchen
2086,20171217,1:03:11,livingroom
2086,20171217,1:10:12,kitchen
2086,20171217,1:10:15,livingroom
2086,20171217,1:11:30,kitchen
2086,20171217,1:11:32,livingroom
2086,20171217,1:11:44,kitchen
2086,20171217,1:11:48,livingroom
2086,20171217,1:46:30,kitchen
2086,20171217,1:46:33,livingroom
2086,20171217,1:51:01,kitchen
2086,20171217,1:51:04,livingroom
2086,20171217,1:51:54,kitchen
2086,20171217,1:51:58,livingroom
2086,20171217,2:20:59,kitchen
2086,20171217,2:21:00,livingroom
2086,20171217,2:35:48,kitchen
2086,20171217,2:35:49,livingroom
2086,20171217,2:39:39,kitchen
2086,20171217,2:39:41,livingroom
2086,20171217,2:50:11,kitchen
2086,20171217,2:50:13,livingroom
2086,20171217,3:08:23,kitchen
2086,20171217,3:08:26,livingroom
2086,20171217,3:22:20,kitchen
2086,20171217,3:22:22,livingroom
2086,20171217,3:27:16,kitchen
2086,20171217,3:27:17,livingroom
2086,20171217,3:30:30,kitchen
2086,20171217,3:30:32,livingroom
2086,20171217,3:31:03,kitchen
2086,20171217,3:31:06,livingroom
2086,20171217,3:35:09,kitchen
2086,20171217,3:35:12,livingroom
2086,20171217,3:50:09,kitchen
2086,20171217,3:50:11,livingroom
2086,20171217,3:55:18,kitchen
2086,20171217,3:55:20,livingroom
2086,20171217,4:02:28,kitchen
2086,20171217,4:02:33,livingroom
2086,20171217,4:04:32,kitchen
2086,20171217,4:04:36,livingroom
2086,20171217,4:04:59,kitchen
2086,20171217,4:05:02,livingroom
2086,20171217,4:05:16,kitchen
2086,20171217,4:05:20,livingroom
2086,20171217,4:06:52,kitchen
2086,20171217,4:06:59,livingroom
2086,20171217,4:07:51,kitchen
2086,20171217,4:07:54,livingroom
2086,20171217,4:09:00,kitchen
2086,20171217,4:09:02,livingroom
2086,20171217,4:14:28,kitchen
2086,20171217,4:14:35,livingroom
2086,20171217,4:14:41,kitchen
2086,20171217,4:14:49,livingroom
2086,20171217,4:14:55,kitchen
2086,20171217,4:14:58,livingroom
2086,20171217,4:23:17,kitchen
2086,20171217,4:23:20,livingroom
2086,20171217,4:32:09,kitchen
2086,20171217,4:32:16,livingroom
2086,20171217,4:32:57,kitchen
2086,20171217,4:32:59,livingroom
2086,20171217,4:33:22,kitchen
2086,20171217,4:33:24,livingroom
2086,20171217,4:35:08,kitchen
2086,20171217,4:35:10,livingroom
2086,20171217,4:36:51,kitchen
2086,20171217,4:36:55,livingroom
2086,20171217,4:36:59,kitchen
2086,20171217,4:37:06,livingroom
2086,20171217,4:37:21,kitchen
2086,20171217,4:37:22,livingroom
2086,20171217,4:38:25,kitchen
2086,20171217,4:38:32,livingroom
2086,20171217,4:38:39,kitchen
2086,20171217,4:38:43,livingroom
2086,20171217,4:38:45,kitchen
2086,20171217,4:38:53,livingroom
2086,20171217,4:39:00,kitchen
2086,20171217,4:39:04,livingroom
2086,20171217,4:40:00,kitchen
2086,20171217,4:40:04,livingroom
2086,20171217,4:43:33,kitchen
2086,20171217,4:43:34,livingroom
2086,20171217,4:46:25,kitchen
2086,20171217,4:46:38,livingroom
2086,20171217,4:50:52,kitchen
2086,20171217,4:50:55,livingroom
2086,20171217,4:50:58,kitchen
2086,20171217,4:51:26,livingroom
2086,20171217,4:57:43,kitchen
2086,20171217,4:57:48,livingroom
2086,20171217,4:58:33,kitchen
2086,20171217,4:58:36,livingroom
2086,20171217,4:58:51,kitchen
2086,20171217,4:58:56,livingroom
2086,20171217,5:01:25,kitchen
2086,20171217,5:01:28,livingroom
2086,20171217,5:01:33,kitchen
2086,20171217,5:01:36,livingroom
2086,20171217,5:01:39,kitchen
2086,20171217,5:01:41,livingroom
2086,20171217,5:01:53,kitchen
2086,20171217,5:01:57,livingroom
2086,20171217,5:02:06,kitchen
2086,20171217,5:02:18,livingroom
2086,20171217,5:10:35,kitchen
2086,20171217,5:10:39,livingroom
2086,20171217,5:10:46,kitchen
2086,20171217,5:10:50,livingroom
2086,20171217,5:11:00,kitchen
2086,20171217,5:11:04,livingroom
2086,20171217,5:11:35,kitchen
2086,20171217,5:11:36,livingroom
2086,20171217,5:12:04,kitchen
2086,20171217,5:12:11,livingroom
2086,20171217,5:12:14,kitchen
2086,20171217,5:12:15,livingroom
2086,20171217,5:12:26,kitchen
2086,20171217,5:12:32,livingroom
2086,20171217,5:12:44,kitchen
2086,20171217,5:12:45,livingroom
2086,20171217,5:13:00,kitchen
2086,20171217,5:13:10,livingroom
2086,20171217,5:13:24,kitchen
2086,20171217,5:13:32,livingroom
2086,20171217,5:13:45,kitchen
2086,20171217,5:13:58,livingroom
2086,20171217,5:14:00,kitchen
2086,20171217,5:14:25,livingroom
2086,20171217,5:14:30,kitchen
2086,20171217,5:14:36,livingroom
2086,20171217,5:14:48,kitchen
2086,20171217,5:15:31,livingroom
2086,20171217,5:15:38,kitchen
2086,20171217,5:15:43,livingroom
2086,20171217,5:15:59,kitchen
2086,20171217,5:16:13,livingroom
2086,20171219,13:02:54,kitchen
2086,20171219,13:03:02,livingroom
2086,20171219,13:06:52,kitchen
2086,20171219,13:06:53,bedroom
2086,20180213,16:26:30,kitchen
2086,20180217,10:24:07,kitchen
2086,20180217,10:24:19,bedroom
2086,20180217,10:24:37,bathroom
2086,20180217,10:25:05,kitchen
2086,20180517,13:28:14,kitchen
2086,20180517,13:57:43,livingroom
